alt	name
free state	Free State
limpopo	Limpopo
north west	North West
wester cape	Western Cape
eastern cape	Eastern Cape
kwazulu natal	Kwazulu Natal
kwazulu-natal	Kwazulu Natal
gauteng	Gauteng
mpumalanga	Mpumalanga
northern cape	Northern Cape
